common_name,scientific_name,url,habitats,image_url,image_file,slug,page_text
Florida Museum,Elassoma zonatum,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/banded-pygmy-sunfish/,Non-flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-163-2048x1659.jpg,output/images_all/florida-museum-banded-pygmy-sunfish-daa682be.jpg,florida-museum-banded-pygmy-sunfish-daa682be,"Elassoma zonatum
Jordan 1877
Family Elassomatidae
The photo above shows a male, top, and an adult, bottom, banded pygmy sunfish. These fish are now part of the Florida Museum ichthyology collection. Top: UF 237737 Bottom: UF 187763 Florida Museum photo by Zachary Randall

The banded pygmy sunfish is a member of the pygmy sunfish family. It has between seven and 12 black bars on the side of the light to dark brown body, and between one and two large and sometimes indistinct black spots on the upper side of the body near the dorsal fin origin. Large males are black with alternating bronze and black bars on the side. The banded pygmy sunfish can be found in swamps, sloughs, ditches and backwaters of small streams; usually found near vegetation or woody debris.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central and Peninsula drainages
River Drainages — Perdido River, Escambia River, Blackwater River, Yellow River, Choctawhatchee River, Apalachicola River, Ochlockonee River, minor Gulf tributaries, Suwannee River, St. John’s River and the St. Mary’s River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Everglades Pygmy Sunfish"
Florida Museum,Eleotris amblyopsis,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/largescale-spinycheek-sleeper/,Coastal,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-216-2048x733.jpg,output/images_all/florida-museum-largescale-spinycheek-sleeper-25490d2d.jpg,florida-museum-largescale-spinycheek-sleeper-25490d2d,"Eleotris amblyopsis
(Cope 1871)
Family Eleotridae
This largescaled spinycheek sleeper was collected in Volusia County, Florida in 2015. It is now part of the Florida Museum ichthyology collection, UF 238005. Florida Museum photo by Zachary Randall

The largescaled spinycheek sleeper is a member of the sleeper family. It has an elongate body that is dark brown. This species also has a distinctly paler cream-colored area dorsally that extends from the tip of the snout, between the eyes and to the caudal fin base. It has a blunt snout and upturned mouth with a broad head, and the dorsal profile is gently arched. The largescaled spinycheek sleeper is a marine species that enters rivers, creeks, canals, ditches and ponds in coastal and inland environments.

Status & distribution
Status — Marine invader
Florida Distribution — Western and North Central drainages, South Florida and the Atlantic Coast
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
River Goby
Freshwater Goby
Lyre Goby
Violet Goby
Naked Goby
Crested Goby
Clown Goby"
Florida Museum,Elops saurus,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/ladyfish/,Coastal,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-16-2048x614.jpg,output/images_all/florida-museum-ladyfish-41e75511.jpg,florida-museum-ladyfish-41e75511,"Elops saurus
Linnaeus 1766
Family Elopidae
The ladyfish pictured above was collected in St. John’s County, Florida, in 2014. It is now a specimen in the Florida Museum ichthyology collection, UF 187677. Florida Museum photo by Zachary Randall

Ladyfish have a lower jaw that does not project, a large eye with its anterior and posterior aspects covered with adipose eyelid and between 119 and 128 lateral scales. The ladyfish is a marine species that lives in primarily coastal environments, and can occasionally be found in canals, sloughs and large rivers. Ladyfish are members of the tenpounder family.

Status & distribution
Status — Marine invader
Florida Distribution — The Gulf Coast, South Florida and the Atlantic Coast
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Tarpon"
Florida Museum,Enneacanthus chaetodon,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/blackbanded-sunfish/,Non-flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-139-2048x1248.jpg,output/images_all/florida-museum-blackbanded-sunfish-4c10f77a.jpg,florida-museum-blackbanded-sunfish-4c10f77a,"Enneacanthus chaetodon
(Baird 1855)
Family Centrarchidae
The blackbanded sunfish pictured above was collected from Madison County, Florida in 2014. It is now part of the Florida Museum ichthyology collection, UF 187985. Florida Museum photo by Zachary Randall

The blackbanded sunfish is a member of the sunfish family. It has an extremely compressed body with six bold, black bars on the head and side. The caudal fin is rounded rounded, and the first spine and membrane of the pelvic fin are pink to red. The back and upper side body are dusky yellow-gray. Blackbanded sunfish can be found in swamps and vegetated lakes, ponds and backwaters of small to medium rivers.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central and Peninsula drainages
River Drainages — minor Gulf tributaries, Suwannee River, Withlacoochee River, Tampa Bay, St. John’s River and the St. Mary’s River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Banded Sunfish
Bluespotted Sunfish"
Florida Museum,Enneacanthus gloriosus,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/bluespotted-sunfish/,Non-flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-140-2048x1282.jpg,output/images_all/florida-museum-bluespotted-sunfish-9ac4adb9.jpg,florida-museum-bluespotted-sunfish-9ac4adb9,"Enneacanthus gloriosus
(Holbrook 1855)
Family Centrarchidae
The bluespotted sunfish pictured above was collected in Escambia County, Florida in 2015. This fish is now part of the Florida Museum ichthyology collection, UF 238275. Florida Museum photo by Zachary Randall

The bluespotted sunfish is a member of the sunfish family. It has a compressed body with rows of bright blue or silver spots along the side, a black teardrop and a rounded caudal fin. There are typically between 16 and 18 scales around the caudal peduncle. Bluespotted sunfish can be found in swamps and vegetated lakes, ponds, pools and backwaters of creeks and small to medium rivers.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central and Peninsula drainages
River Drainages — Perdido River, Escambia River, Blackwater River, Yellow River, Choctawhatchee River, Econfina Creek, Apalachicola River, Ochlockonee River, minor Gulf tributaries, Suwannee River, Withlacoochee River, Tampa Bay, the Myakka or Peace River, Lake Okeechobee, Caloosahatchee River, the Everglades, St. John’s River and the St. Mary’s River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Blackbanded Sunfish
Banded Sunfish"
Florida Museum,Enneacanthus obesus,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/banded-sunfish/,Non-flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-141-2048x1263.jpg,output/images_all/florida-museum-banded-sunfish-7ee126da.jpg,florida-museum-banded-sunfish-7ee126da,"Enneacanthus obesus
(Girard 1854)
Family Centrarchidae
The banded sunfish pictured above was collected in Columbia County, Florida. It is now part of the Florida Museum ichthyology collection, UF 238467. Florida Museum photo by Zachary Randall

The banded sunfish is a member of the sunfish family. It has between five and seven dusky black bars on its side, a black teardrop and a rounded caudal fin. There are between 19 and 22 scales around the caudal penduncle. The body is dusky olive, with rows of indistinct purple-gold. Banded sunfish can be found in swamps and vegetated lakes, ponds, pools and backwaters of creeks and small to medium rivers.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central and Peninsula drainages
River Drainages — Perdido River, Blackwater River, Yellow River, Choctawhatchee River, Econfina Creek, Apalachicola River, Ochlockonee River, minor Gulf tributaries, Withlacoochee River, St. John’s River and the St. Mary’s River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Bluespotted Sunfish
Blackbanded Sunfish"
Florida Museum,Ericymba amplamala,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/longjaw-minnow/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-34-2048x741.jpg,output/images_all/florida-museum-longjaw-minnow-d6261767.jpg,florida-museum-longjaw-minnow-d6261767,"Ericymba amplamala
(Pera & Armbruster 2006)
Family Leuciscidae
The longjaw minnow shown above was collected in Walton County, Florida and is now part of the Florida Museum ichthyology collection, UF 187757. Florida Museum photo by Zachary Randall

The longjaw minnow is part of the minnow, shiner and chub family. This species has large silver-white chambers on its cheek and the underside of its head is flattened. Longjaw minnows have subterminal mouths and their eyes are upward-facing. A dark streak along the back and the scales are darkly outlines. Longjaw minnows can be found in shallow, sandy riffles and runs of creeks and small to medium rivers.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central drainages
River Drainages — Perdido River, Escambia River, Yellow River, Choctawhatchee River, Apalachicola River and the Ochlockonee River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Longnose Shiner"
Florida Museum,Ericymba buccata,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/longnose-shiner/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-46-2048x661.jpg,output/images_all/florida-museum-longnose-shiner-e8905e6b.jpg,florida-museum-longnose-shiner-e8905e6b,"Ericymba buccata
Cope 1865
Family Leuciscidae
The longnose shiner pictured above was collected in Escambia County, Florida in 2015. It is now part of the Florida Museum ichthyology collection, UF 237771. Florida Museum photo by Zachary Randall

The longnose shiner is a member of the minnow, shiner and chub family. It has a slender body that is flattened below and a long, rounded snout. This species has an upwardly directed eye and a subterminal mouth. Longnose shiners have yellow fins, and large males can have fins and a snout ranging in color from bright yellow to orange. These shiners can be found in sandy runs, and in pools of creeks and small to medium rivers. Longnose shiners often live in very shallow water.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central drainages
River Drainages — Perdido River, Escambia River, Blackwater River, Yellow River, Choctawhatchee River, Econfina Creek and the Ochlockonee River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Clear Chub
Pallid Chub"
Florida Museum,Erimyzon sucetta,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/lake-chubsucker/,Non-flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-61-2048x1866.jpg,output/images_all/florida-museum-lake-chubsucker-ed0972e8.jpg,florida-museum-lake-chubsucker-ed0972e8,"Erimyzon sucetta
(Lacepéde 1803)
Family Catostomidae
A breeding male lake chubsucker, top, and an adult lake chubsucker, bottom, are pictured above. These fish are now part of the Florida Museum ichthyology collection. Top: UF 237617 Bottom: 238447. Florida Museum photo by Zachary Randall.

Lake chubsuckers are members of the sucker family. They lack a lateral line, and have a rounded dorsal fin and between 35 and 39 lateral scales. They can be found in sandy and muddy lakes, swamps, ponds and sloughs, and in pools of creeks and small rivers.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central and Peninsula drainages
River Drainages — Perdido River, Escambia River, Blackwater River, Yellow River, Choctawhatchee River, Econfina Creek, Apalachicola River, Ochlockonee River, minor Gulf tributaries, Suwannee River, Withlacoochee River, Tampa Bay, the Myakka or Peace River, Lake Okeechobee, Caloosahatchee River, Everglades, Indian River, the Tolomato or Matanzas River, St. John’s River and the St. Mary’s River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Sharpfin Chubsucker"
Florida Museum,Erimyzon tenuis,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/sharpfin-chubsucker/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-62-2048x1630.jpg,output/images_all/florida-museum-sharpfin-chubsucker-4873cee8.jpg,florida-museum-sharpfin-chubsucker-4873cee8,"Erimyzon tenuis
(Agassiz 1855)
Family Catostomidae
The photo above shows an adult male, top, and juvenile, bottom, sharpfin chubsucker. These fish are now part of the Florida Museum ichthyology collection. Top: UF 237618 Bottom: UF 185469 Florida Museum photo by Zachary Randall

Sharpfin chubsuckers are members of the sucker family. They lack a lateral line, and have a sharply pointed dorsal fin and between 40 and 45 lateral scales. These chubsuckers have a thick body and nearly terminal mouth. They can be found over sand or silt – often near vegetation, – in pools and backwaters of creeks and small rivers.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central drainages
River Drainages — Escambia River, Perdido River, Blackwater River and the Yellow River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Lake Chubsucker"
Florida Museum,Esox americanus,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/redfin-pickerel/,Non-flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-87-2048x1422.jpg,output/images_all/florida-museum-redfin-pickerel-a46e5547.jpg,florida-museum-redfin-pickerel-a46e5547,"Esox americanus
Gmelin 1789
Family Esocidae
The figure above shows three redfin pickerel collected from Lake County, top, Escambia County, middle, and Bradford County, bottom, in Florida. These fish are now part of the Florida Museum ichthyology collection. Top: UF 238404 Middle: UF 185415 Bottom: UF 237610 Florida Museum photo by Zachary Randall

The redfin pickerel is a member of the pike and mudminnow family. It has a large, duckbill-like snout and dark green to brown wavy bars along its side. The redfin pickerel has red, yellow or dusky fins and between 11 and 13 branchiostegal rays. It has a long and cylindrical body and can be found in lakes, ponds, swamps and backwaters and sluggish pools of creeks and small to large rivers.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central and Peninsula drainages
River Drainages — Perdido River, Escambia River, Blackwater River, Yellow River, Choctawhatchee River, Econfina Creek, Apalachicola River, Ochlockonee River, minor Gulf tributaries, Suwannee River, Withlacoochee River, Tampa Bay, the Mayakka or Peace River, Everglades, Indian River, the Tolomato or Matanzas River, St. John’s River and the St. Mary’s River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Chain Pickerel"
Florida Museum,Esox niger,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/chain-pickerel/,Non-flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-88-2048x1570.jpg,output/images_all/florida-museum-chain-pickerel-05cc7d18.jpg,florida-museum-chain-pickerel-05cc7d18,"Esox niger
Lesueur 1818
Family Esocidae
The chain pickerel shown above were collected in Dixie County, top, Walton County, middle, and Escambia County, bottom. These fish are now part of the Florida Museum ichthyology collection. Top: UF 238041 Middle: UF 187727 Bottom: UF 237780 Florida Museum photo by Zachary Randall

The chain pickerel is a member of the pike and mudminnow family. It has a large, duckbill-like snout. There is green, chainlike patterning on adults and wavy, yellow bars on the juvenile. This species’ fins are yellow or dusky green, and it has between 14 and 17 branchiostegal rays. It has a long and cylindrical body, and can be found in lakes, ponds, swamps and pools and backwaters of creeks and small to large rivers. Chain pickerel are usually found near vegetation.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central and Peninsula drainages
River Drainages — Perdido River, Escambia River, Blackwater River, Yellow River, Choctawhatchee River, Econfina Creek, Apalachicola River, Ochlockonee River, minor Gulf tributaries, Suwannee River, Tampa Bay, Lake Okeechobee, Caloosahatchee River, the Everglades and the St. John’s River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Redfin Pickerel"
Florida Museum,Etheostoma colorosum,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/coastal-darter/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-166-2048x1404.jpg,output/images_all/florida-museum-coastal-darter-55bdf94d.jpg,florida-museum-coastal-darter-55bdf94d,"Etheostoma colorosum
Suttkus and Bailey 1993
Family Percidae
The photo above shows a breeding male, top, and female, bottom, coastal darter. These fish are now part of the Florida Museum ichthyology collection. Top: UF 237647 Bottom: UF 237740 Florida Museum photo by Zachary Randall

The coast darter is a member of the perch and darter family. It has a blunt snout, subterminal mouth, no premaxillary frenum and a complete lateral line. The body is light brown on the back and upper side, often with eight brown saddles and between seven and nine brown blotches on the side just below the lateral line. There are five branchiostegal rays. Coastal darters can be found in sandy and gravelly pools of headwaters, creeks and small rivers.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central drainages
River Drainages — Perdido River, Escambia River, Blackwater River, Yellow River and the Choctawhatchee River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Gulf Darter
Choctawhatchee Darter
Okaloosa Darter"
Florida Museum,Etheostoma davisoni,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/choctawhatchee-darter/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-167-2048x1281.jpg,output/images_all/florida-museum-choctawhatchee-darter-68565c99.jpg,florida-museum-choctawhatchee-darter-68565c99,"Etheostoma davisoni
Hay 1885
Family Percidae
The photo above shows a breeding male, top, and a female, bottom, Choctawhatchee darter. These fish are now part of the Florida Museum ichthyology collection. Top: UF 237759 Bottom: UF 237775 Florida Museum photo by Zachary Randall

The Choctawhatchee darter is a member of the perch and darter family. It has a black bridle around an extremely blunt snout, no premaxillary frenum and an incomplete lateral line. The body is light yellow brown and slender, with dark brown dashes and blotches along the side. Large males have a pink cast to the upper body. Choctawhatchee darters can be found in sandy and muddy pools of creeks and small rivers, and this species is often found near woody debris.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central drainages
River Drainages — Escambia River, Blackwater River, Yellow River and the Choctawhatchee River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Tessellated Darter
Speckled Darter"
Florida Museum,Etheostoma edwini,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/brown-darter/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-168-2048x1363.jpg,output/images_all/florida-museum-brown-darter-e4c79f10.jpg,florida-museum-brown-darter-e4c79f10,"Etheostoma edwini
(Hubbs and Cannon 1935)
Family Percidae
The photo above shows a breeding male, top, and a non-breeding male, bottom, brown darter. These fish are now part of the Florida Museum ichthyology collection. Top: UF 187792 Bottom: UF 187746 Florida Museum photo by Zachary Randall

The brown darter is a member of the perch and darter family. It has a slender body with a short snout and terminal mouth. The body is overall mottled brown with bright red spots on either side and on the dorsal, caudal and anal fins. There are black spots on the lower half of the head. The lateral line is cream-yellow, incomplete and may be arched near the front. Brown darters live among vegetation in sandy runs and pools of creeks and small to medium rivers.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central drainages
River Drainages — Perdido River, Escambia River, Blackwater River, Yellow River, Choctawhatchee River, Econfina Creek, Apalachicola River, Ochlockonee River, minor Gulf tributaries and the Suwannee River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Swamp Darter
Okaloosa Darter"
Florida Museum,Etheostoma fusiforme,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/swamp-darter/,Non-flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-169-2048x1351.jpg,output/images_all/florida-museum-swamp-darter-b42fee6a.jpg,florida-museum-swamp-darter-b42fee6a,"Etheostoma fusiforme
(Girard 1854)
Family Percidae
The photo above shows a breeding male, top, and a female, bottom, swamp darter. These fish are now part of the Florida Museum ichthyology collection, UF 238198. Florida Museum photo by Zachary Randall

The swamp darter is a member of the perch and darter family. It has an elongated, compressed body with an incomplete lateral line that is strongly arched anteriorly with 28 or fewer pores. The body is green to tan on the back and upper side with small dark saddles and dark green and brown mottling. There are one or more black spots on the caudal fin base, and this species has a short snout and terminal mouth. Swamp darters can be found in pools and backwaters, usually near vegetation or woody debris, of creeks, small to medium rivers, lakes, ditches and canals.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central and Peninsula drainages
River Drainages — Perdido River, Escambia River, Blackwater River, Yellow River, Choctawhatchee River, Econfina Creek, Apalachicola River, Ochlockonee River, minor Gulf tributaries, Suwannee River, Withlacoochee River, Tampa Bay, the Myakka or Peace River, Lake Okeechobee, Caloosahatchee River, the Everglades, Indian River, the Tolomato or Matanzas River, St. John’s River and the St. Mary’s River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Cypress Darter
Backwater Darter
Brown Darter"
Florida Museum,Etheostoma histrio,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/harlequin-darter/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-170-2048x1291.jpg,output/images_all/florida-museum-harlequin-darter-1219176d.jpg,florida-museum-harlequin-darter-1219176d,"Etheostoma histrio
Jordan and Gilbert 1887
Family Percidae
The photo above shows an adult, top, and juvenile, bottom, harlequin darter. These fish are now part of the Florida Museum ichthyology collection, UF 238162. Florida Museum photo by Zachary Randall

The harlequin darter is a member of the perch and darter family. It has a large head, blunt snout and a subterminal mouth. This species has two large dark brown spots on the caudal fin base, and many dark brown or black specks on the yellow belly and underside of the head. The first dorsal fin is mostly clear with a dark, red-brown margin on the first dorsal fin. Large males are emerald green with brown and black mottling and a dusky green margin on the first dorsal fin. The harlequin darter lives in sand and gravel runs of small to medium rivers near woody debris in moderate to fast current.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central drainages
River Drainages — the Escambia River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH"
Florida Museum,Etheostoma okaloosae,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/okaloosa-darter/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-171-2048x703.jpg,output/images_all/florida-museum-okaloosa-darter-a901680a.jpg,florida-museum-okaloosa-darter-a901680a,"Etheostoma okaloosae
(Fowler 1941)
Family Percidae
This Okaloosa darter was collected in Okaloosa County, Florida in 2015. It is now part of the Florida Museum ichthyology collection, UF 237806. Florida Museum photo by Zachary Randall

The Okaloosa darter is a member of the perch and darter family. It has a slender body with a short and pointed snout. There is a well-developed frenulum and terminal mouth, along with a large black humeral spot. This species has between five and eight rows of small, dark brown spots and brown bars on the side of the body. The first dorsal fin has a thin, red band. Okaloosa darters live in vegetated, sandy runs of creeks.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central drainages
River Drainages — Choctawhatchee River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Gulf Darter
Brown Darter
Coastal Darter"
Florida Museum,Etheostoma olmstedi,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/tessellated-darter/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-172-2048x669.jpg,output/images_all/florida-museum-tessellated-darter-efaf5ce2.jpg,florida-museum-tessellated-darter-efaf5ce2,"Etheostoma olmstedi
Storer 1842
Family Percidae
This tessellated darter was collected in Putnam County, Florida in 2016. It is now part of the Florida Museum ichthyology collection, UF 238679. Florida Museum photo by Zachary Randall

The tessellated darter is a member of the perch and darter family. It is light brown with six dark brown saddles, and there are dark brown “Xs” and “Ws” along the side of the slender body. This species has wavy brown lines on the upper side, no premaxillary frenum and fins that are clear or have thin brown bands. There is a black spot located anteriorly on the first dorsal fin. Tessellated darters can be found in sandy pools of headwaters, creeks and small rivers.

Status & distribution
Status — Native freshwater
Florida Distribution — Peninsula drainages
River Drainages — the St. John’s River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Choctawhatchee Darter
Speckled Darter"
Florida Museum,Etheostoma parvipinne,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/goldstripe-darter/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-173-2048x1412.jpg,output/images_all/florida-museum-goldstripe-darter-a369cc54.jpg,florida-museum-goldstripe-darter-a369cc54,"Etheostoma parvipinne
Gilbert and Swain 1887
Family Percidae
The photo above shows a breeding male, top, and a female, bottom, goldstripe darter. These fish were photographed in Calloway County, Kentucky. Photo courtesy of Matthew R. Thomas

The goldstripe darter is a member of the perch and darter family. It has a very short, blunt snout, a small mouth and a reddish eye. The lateral line is light yellow and there are one or more black spots aligned vertically on the caudal fin base. The fins have thin black bands on the rays, and large males have a black spot at the front of the first dorsal fin and thin dark stripes on the rear half of the body. Goldstripe darters can be found in pools and backwaters of spring-fed headwaters and creeks.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central drainages
River Drainages — Chochtawhatchee River and the Apalachicola River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH"
Florida Museum,Etheostoma proeliare,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/cypress-darter/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-174-2048x1296.jpg,output/images_all/florida-museum-cypress-darter-4b0ff1c2.jpg,florida-museum-cypress-darter-4b0ff1c2,"Etheostoma proeliare
(Hay 1881)
Family Percidae
The photo above shows a breeding male, top, and a female, bottom, cypress darter. These fish are now part of the Florida Museum ichthyology collection, UF 190926. Florida Museum photo by Zachary Randall

The cypress darter is a member of the perch and darter family. It has very shallow pores and a strongly arched lateral line. This species has a slender, yellow-brown body. There are black or brown dashes along the midside of the body and rows of black spots and “Xs” on the lower side. There is also a black spot at the caudal fin base, and large males have black anal and pelvic fins and a large lateral flap on the pelvic fin; short snout and terminal mouth. Cypress darters can be found in vegetated backwaters and pools of creeks and small rivers.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central drainages
River Drainages — Escambia River and the Choctawhatchee River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Okaloosa Darter
Backwater Darter
Swamp Darter"
Florida Museum,Etheostoma stigmaeum,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/speckled-darter/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-175-2048x1281.jpg,output/images_all/florida-museum-speckled-darter-16b60a88.jpg,florida-museum-speckled-darter-16b60a88,"Etheostoma stigmaeum
(Jordan 1877)
Family Percidae
The photo above shows a breeding male, top, and female, bottom, speckled darter. These fish are now part of the Florida Museum ichthyology collection, UF 238500. Florida Museum photo by Zachary Randall

The speckled darter is a member of the perch and minnow family. It has a row of dark brown squares along the side of the body just below the lateral line and no premaxillary frenum. The body is light brown on the back and side with between six and seven small and dark brown saddles. Large males have bright blue bars on the side of the head and body, and they have bright red-orange and blue bands on the first dorsal fin. Speckled darters can be found in sandy and gravelly pools of creeks and small to medium rivers.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central drainages
River Drainages — Perdido River, Escambia River, Blackwater River and the Yellow River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Tessellated Darter
Choctawhatchee Darter"
Florida Museum,Etheostoma swaini,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/gulf-darter/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-176-2048x1492.jpg,output/images_all/florida-museum-gulf-darter-0489a57f.jpg,florida-museum-gulf-darter-0489a57f,"Etheostoma swaini
(Jordan 1884)
Family Percidae
The photo above shows a breeding male, top, and a male, bottom, Gulf darter. These fish are now part of the Florida Museum ichthyology collection. Top: UF 237648 Bottom: UF 237772 Florida Museum photo by Zachary Randall

The Gulf darter is a member of the perch and darter family. It has dark brown on the back and side of the body along with thin, dark lines on the upper side body with white to orange coloration on the lower side and belly. There are dark bars on the side of the body that can often be obscured by mottling. This species has a short snout and terminal mouth with an incomplete lateral line. The Gulf darter can be found in riffles and runs in headwaters, creeks and small to medium rivers. This species is often found near vegetation.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central drainages
River Drainages — Perdido River, Escambia River, Blackwater River, Yellow River, Choctawhatchee River, Econfina Creek, Apalachicola River and the Ochlockonee River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Coastal Darter
Okaloosa Darter"
